id,average_value1,average_value2
249,0.662222,1.06667
250,0.662222,1.06667
251,0.662222,1.06667
252,0.662222,1.06667
253,0.662222,1.06667
254,0.662222,1.06667
255,0.662222,1.06667
256,0.662222,1.06667
257,0.662222,1.06667
258,0.662222,1.06667
259,0.662222,1.06667
260,0.662222,1.06667
261,0.662222,1.06667
262,0.662222,1.06667
263,0.662222,1.06667
264,0.662222,1.06667
265,0.662222,1.06667
266,0.662222,1.06667
267,0.662222,1.06667
268,0.662222,1.06667
269,0.662222,1.06667
270,0.662222,1.06667
271,0.662222,1.06667
272,0.662222,1.06667
273,0.662222,1.06667
274,0.662222,1.06667
275,0.662222,1.06667
276,0.662222,1.06667
277,0.662222,1.06667
278,0.662222,1.06667
279,0.662222,1.06667
280,0.662222,1.06667
281,0.662222,1.06667
282,0.662222,1.06667
283,0.662222,1.06667
284,0.662222,1.06667
285,0.662222,1.06667
286,0.662222,1.06667
287,0.662222,1.06667
288,0.662222,1.06667
289,0.662222,1.06667
290,0.662222,1.06667
291,0.662222,1.06667
292,0.662222,1.06667
293,0.662222,1.06667
294,0.662222,1.06667
295,0.662222,1.06667
296,0.662222,1.06667
297,0.662222,1.06667
298,0.662222,1.06667
299,0.662222,1.06667
300,0.662222,1.06667
301,0.662222,1.06667
302,0.662222,1.06667
303,0.662222,1.06667
304,0.662222,1.06667
305,0.662222,1.06667
306,0.662222,1.06667
307,0.662222,1.06667
308,0.662222,1.06667
309,0.662222,1.06667
310,0.662222,1.06667
311,0.662222,1.06667
312,0.662222,1.06667
313,0.662222,1.06667
314,0.662222,1.06667
315,0.662222,1.06667
316,0.662222,1.06667
317,0.662222,1.06667
318,0.662222,1.06667
319,0.662222,1.06667
320,0.662222,1.06667
321,0.662222,1.06667
322,0.662222,1.06667
323,0.662222,1.06667
324,0.662222,1.06667
325,0.662222,1.06667
326,0.662222,1.06667
327,0.662222,1.06667
328,0.662222,1.06667
329,0.662222,1.06667
330,0.662222,1.06667
331,0.662222,1.06667
332,0.662222,1.06667
333,0.662222,1.06667
334,0.662222,1.06667
335,0.662222,1.06667
336,0.662222,1.06667
337,0.662222,1.06667
338,0.662222,1.06667
339,0.662222,1.06667
340,0.662222,1.06667
341,0.662222,1.06667
342,0.662222,1.06667
343,0.662222,1.06667
344,0.662222,1.06667
345,0.662222,1.06667
346,0.662222,1.06667
347,0.662222,1.06667
348,0.662222,1.06667
349,0.662222,1.06667
350,0.662222,1.06667
351,0.662222,1.06667
352,0.662222,1.06667
353,0.662222,1.06667
354,0.662222,1.06667
355,0.662222,1.06667
356,0.662222,1.06667
357,0.662222,1.06667
358,0.662222,1.06667
359,0.662222,1.06667
360,0.662222,1.06667
361,0.662222,1.06667
362,0.662222,1.06667
363,0.662222,1.06667
364,0.662222,1.06667
365,0.662222,1.06667
366,0.662222,1.06667
367,0.662222,1.06667
368,0.662222,1.06667
369,0.662222,1.06667
370,0.662222,1.06667
371,0.662222,1.06667
372,0.662222,1.06667
373,0.662222,1.06667
374,0.662222,1.06667
375,0.662222,1.06667
376,0.662222,1.06667
377,0.662222,1.06667
378,0.662222,1.06667
379,0.662222,1.06667
380,0.662222,1.06667
381,0.662222,1.06667
382,0.662222,1.06667
383,0.662222,1.06667
384,0.662222,1.06667
385,0.662222,1.06667
386,0.662222,1.06667
387,0.662222,1.06667
388,0.662222,1.06667
389,0.662222,1.06667
390,0.662222,1.06667
391,0.662222,1.06667
392,0.662222,1.06667
393,0.662222,1.06667
394,0.662222,1.06667
395,0.662222,1.06667
396,0.662222,1.06667
397,0.662222,1.06667
398,0.662222,1.06667
399,0.662222,1.06667
400,0.662222,1.06667
401,0.662222,1.06667
402,0.662222,1.06667
403,0.662222,1.06667
404,0.662222,1.06667
405,0.662222,1.06667
406,0.662222,1.06667
407,0.662222,1.06667
408,0.662222,1.06667
409,0.662222,1.06667
410,0.662222,1.06667
411,0.662222,1.06667
412,0.662222,1.06667
413,0.662222,1.06667
414,0.662222,1.06667
415,0.662222,1.06667
416,0.662222,1.06667
417,0.662222,1.06667
418,0.662222,1.06667
419,0.662222,1.06667
420,0.662222,1.06667
421,0.662222,1.06667
422,0.662222,1.06667
423,0.662222,1.06667
424,0.662222,1.06667
425,0.662222,1.06667
426,0.662222,1.06667
427,0.662222,1.06667
428,0.662222,1.06667
429,0.662222,1.06667
430,0.662222,1.06667
431,0.662222,1.06667
432,0.662222,1.06667
433,0.662222,1.06667
434,0.662222,1.06667
435,0.662222,1.06667
436,0.662222,1.06667
437,0.662222,1.06667
438,0.662222,1.06667
439,0.662222,1.06667
440,0.662222,1.06667
441,0.662222,1.06667
442,0.662222,1.06667
443,0.662222,1.06667
444,0.662222,1.06667
445,0.662222,1.06667
446,0.662222,1.06667
447,0.662222,1.06667
448,0.662222,1.06667
449,0.662222,1.06667
450,0.662222,1.06667
451,0.662222,1.06667
452,0.662222,1.06667
453,0.662222,1.06667
454,0.662222,1.06667
455,0.662222,1.06667
456,0.662222,1.06667
457,0.662222,1.06667
458,0.662222,1.06667
459,0.662222,1.06667
460,0.662222,1.06667
461,0.662222,1.06667
462,0.662222,1.06667
463,0.662222,1.06667
464,0.662222,1.06667
465,0.662222,1.06667
466,0.662222,1.06667
467,0.662222,1.06667
468,0.662222,1.06667
469,0.662222,1.06667
470,0.662222,1.06667
471,0.662222,1.06667
472,0.662222,1.06667
473,0.662222,1.06667
474,0.662222,1.06667
475,0.662222,1.06667
476,0.662222,1.06667
477,0.662222,1.06667
478,0.662222,1.06667
479,0.662222,1.06667
480,0.662222,1.06667
481,0.662222,1.06667
482,0.662222,1.06667
483,0.662222,1.06667
484,0.662222,1.06667
485,0.662222,1.06667
486,0.662222,1.06667
487,0.662222,1.06667
488,0.662222,1.06667
489,0.662222,1.06667
490,0.662222,1.06667
491,0.662222,1.06667
492,0.662222,1.06667
493,0.662222,1.06667
494,0.662222,1.06667
495,0.662222,1.06667
496,0.662222,1.06667
497,0.662222,1.06667
498,0.662222,1.06667
499,0.662222,1.06667
500,0.662222,1.06667
501,0.662222,1.06667
502,0.662222,1.06667
503,0.662222,1.06667
504,0.662222,1.06667
505,0.662222,1.06667
506,0.662222,1.06667
507,0.662222,1.06667
508,0.662222,1.06667
509,0.662222,1.06667
510,0.662222,1.06667
511,0.662222,1.06667
512,0.662222,1.06667
513,0.662222,1.06667
514,0.662222,1.06667
515,0.662222,1.06667
516,0.662222,1.06667
517,0.662222,1.06667
518,0.662222,1.06667
519,0.662222,1.06667
520,0.662222,1.06667
521,0.662222,1.06667
522,0.662222,1.06667
523,0.662222,1.06667
524,0.662222,1.06667
525,0.662222,1.06667
526,0.662222,1.06667
527,0.662222,1.06667
528,0.662222,1.06667
529,0.662222,1.06667
530,0.662222,1.06667
531,0.662222,1.06667
532,0.662222,1.06667
533,0.662222,1.06667
534,0.662222,1.06667
535,0.662222,1.06667
536,0.662222,1.06667
537,0.662222,1.06667
538,0.662222,1.06667
539,0.662222,1.06667
540,0.662222,1.06667
541,0.662222,1.06667
542,0.662222,1.06667
543,0.662222,1.06667
544,0.662222,1.06667
545,0.662222,1.06667
546,0.662222,1.06667
547,0.662222,1.06667
548,0.662222,1.06667
549,0.662222,1.06667
550,0.662222,1.06667
551,0.662222,1.06667
552,0.662222,1.06667
553,0.662222,1.06667
554,0.662222,1.06667
555,0.662222,1.06667
556,0.662222,1.06667
557,0.662222,1.06667
558,0.662222,1.06667
559,0.662222,1.06667
560,0.662222,1.06667
561,0.662222,1.06667
562,0.662222,1.06667
563,0.662222,1.06667
564,0.662222,1.06667
565,0.662222,1.06667
566,0.662222,1.06667
567,0.662222,1.06667
568,0.662222,1.06667
569,0.662222,1.06667
570,0.662222,1.06667
571,0.662222,1.06667
572,0.662222,1.06667
573,0.662222,1.06667
574,0.662222,1.06667
575,0.662222,1.06667
576,0.662222,1.06667
577,0.662222,1.06667
578,0.662222,1.06667
579,0.662222,1.06667
580,0.662222,1.06667
581,0.662222,1.06667
582,0.662222,1.06667
583,0.662222,1.06667
584,0.662222,1.06667
585,0.662222,1.06667
586,0.662222,1.06667
587,0.662222,1.06667
588,0.662222,1.06667
589,0.662222,1.06667
590,0.662222,1.06667
591,0.662222,1.06667
592,0.662222,1.06667
593,0.662222,1.06667
594,0.662222,1.06667
595,0.662222,1.06667
596,0.662222,1.06667
597,0.662222,1.06667
598,0.662222,1.06667
599,0.662222,1.06667
600,0.662222,1.06667
601,0.662222,1.06667
602,0.662222,1.06667
603,0.662222,1.06667
604,0.662222,1.06667
605,0.662222,1.06667
606,0.662222,1.06667
607,0.662222,1.06667
608,0.662222,1.06667
609,0.662222,1.06667
610,0.662222,1.06667
611,0.662222,1.06667
612,0.662222,1.06667
613,0.662222,1.06667
614,0.662222,1.06667
615,0.662222,1.06667
616,0.662222,1.06667
617,0.662222,1.06667
618,0.662222,1.06667
619,0.662222,1.06667
620,0.662222,1.06667
621,0.662222,1.06667
622,0.662222,1.06667
623,0.662222,1.06667
624,0.662222,1.06667
625,0.662222,1.06667
626,0.662222,1.06667
627,0.662222,1.06667
628,0.662222,1.06667
629,0.662222,1.06667
630,0.662222,1.06667
631,0.662222,1.06667
632,0.662222,1.06667
633,0.662222,1.06667
634,0.662222,1.06667
635,0.662222,1.06667
636,0.662222,1.06667
637,0.662222,1.06667
638,0.662222,1.06667
639,0.662222,1.06667
640,0.662222,1.06667
641,0.662222,1.06667
642,0.662222,1.06667
643,0.662222,1.06667
644,0.662222,1.06667
645,0.662222,1.06667
646,0.662222,1.06667
647,0.662222,1.06667
648,0.662222,1.06667
649,0.662222,1.06667
650,0.662222,1.06667
651,0.662222,1.06667
652,0.662222,1.06667
653,0.662222,1.06667
654,0.662222,1.06667
655,0.662222,1.06667
656,0.662222,1.06667
657,0.662222,1.06667
658,0.662222,1.06667
659,0.662222,1.06667
660,0.662222,1.06667
661,0.662222,1.06667
662,0.662222,1.06667
663,0.662222,1.06667
664,0.662222,1.06667
665,0.662222,1.06667
666,0.662222,1.06667
667,0.662222,1.06667
668,0.662222,1.06667
669,0.662222,1.06667
670,0.662222,1.06667
671,0.662222,1.06667
672,0.662222,1.06667
673,0.662222,1.06667
674,0.662222,1.06667
675,0.662222,1.06667
676,0.662222,1.06667
677,0.662222,1.06667
678,0.662222,1.06667
679,0.662222,1.06667
680,0.662222,1.06667
681,0.662222,1.06667
682,0.662222,1.06667
683,0.662222,1.06667
684,0.662222,1.06667
685,0.662222,1.06667
686,0.662222,1.06667
687,0.662222,1.06667
688,0.662222,1.06667
689,0.662222,1.06667
690,0.662222,1.06667
691,0.662222,1.06667
692,0.662222,1.06667
693,0.662222,1.06667
694,0.662222,1.06667
695,0.662222,1.06667
696,0.662222,1.06667
697,0.662222,1.06667
698,0.662222,1.06667
699,0.662222,1.06667
700,0.662222,1.06667
701,0.662222,1.06667
702,0.662222,1.06667
703,0.662222,1.06667
704,0.662222,1.06667
705,0.662222,1.06667
706,0.662222,1.06667
707,0.662222,1.06667
708,0.662222,1.06667
709,0.662222,1.06667
710,0.662222,1.06667
711,0.662222,1.06667
712,0.662222,1.06667
713,0.662222,1.06667
714,0.662222,1.06667
715,0.662222,1.06667
716,0.662222,1.06667
717,0.662222,1.06667
718,0.662222,1.06667
719,0.662222,1.06667
720,0.662222,1.06667
721,0.662222,1.06667
722,0.662222,1.06667
723,0.662222,1.06667
724,0.662222,1.06667
725,0.662222,1.06667
726,0.662222,1.06667
727,0.662222,1.06667
728,0.662222,1.06667
729,0.662222,1.06667
730,0.662222,1.06667
731,0.662222,1.06667
732,0.662222,1.06667
733,0.662222,1.06667
734,0.662222,1.06667
735,0.662222,1.06667
736,0.662222,1.06667
737,0.662222,1.06667
738,0.662222,1.06667
739,0.662222,1.06667
740,0.662222,1.06667
741,0.662222,1.06667
742,0.662222,1.06667
743,0.662222,1.06667
744,0.662222,1.06667
745,0.662222,1.06667
746,0.662222,1.06667
747,0.662222,1.06667
748,0.662222,1.06667
749,0.662222,1.06667
750,0.662222,1.06667
751,0.662222,1.06667
752,0.662222,1.06667
753,0.662222,1.06667
754,0.662222,1.06667
755,0.662222,1.06667
756,0.662222,1.06667
757,0.662222,1.06667
758,0.662222,1.06667
759,0.662222,1.06667
760,0.662222,1.06667
761,0.662222,1.06667
762,0.662222,1.06667
763,0.662222,1.06667
764,0.662222,1.06667
765,0.662222,1.06667
766,0.662222,1.06667
767,0.662222,1.06667
768,0.662222,1.06667
769,0.662222,1.06667
770,0.662222,1.06667
771,0.662222,1.06667
772,0.662222,1.06667
773,0.662222,1.06667
774,0.662222,1.06667
775,0.662222,1.06667
776,0.662222,1.06667
777,0.662222,1.06667
778,0.662222,1.06667
779,0.662222,1.06667
780,0.662222,1.06667
781,0.662222,1.06667
782,0.662222,1.06667
783,0.662222,1.06667
784,0.662222,1.06667
785,0.662222,1.06667
786,0.662222,1.06667
787,0.662222,1.06667
788,0.662222,1.06667
789,0.662222,1.06667
790,0.662222,1.06667
791,0.662222,1.06667
792,0.662222,1.06667
793,0.662222,1.06667
794,0.662222,1.06667
795,0.662222,1.06667
796,0.662222,1.06667
797,0.662222,1.06667
798,0.662222,1.06667
799,0.662222,1.06667
800,0.662222,1.06667
801,0.662222,1.06667
802,0.662222,1.06667
803,0.662222,1.06667
804,0.662222,1.06667
805,0.662222,1.06667
806,0.662222,1.06667
807,0.662222,1.06667
808,0.662222,1.06667
809,0.662222,1.06667
810,0.662222,1.06667
811,0.662222,1.06667
812,0.662222,1.06667
813,0.662222,1.06667
814,0.662222,1.06667
815,0.662222,1.06667
816,0.662222,1.06667
817,0.662222,1.06667
818,0.662222,1.06667
819,0.662222,1.06667
820,0.662222,1.06667
821,0.662222,1.06667
822,0.662222,1.06667
823,0.662222,1.06667
824,0.662222,1.06667
825,0.662222,1.06667
826,0.662222,1.06667
827,0.662222,1.06667
828,0.662222,1.06667
829,0.662222,1.06667
830,0.662222,1.06667
831,0.662222,1.06667
832,0.662222,1.06667
833,0.662222,1.06667
834,0.662222,1.06667
835,0.662222,1.06667
836,0.662222,1.06667
837,0.662222,1.06667
838,0.662222,1.06667
839,0.662222,1.06667
840,0.662222,1.06667
841,0.662222,1.06667
842,0.662222,1.06667
843,0.662222,1.06667
844,0.662222,1.06667
845,0.662222,1.06667
846,0.662222,1.06667
847,0.662222,1.06667
848,0.662222,1.06667
849,0.662222,1.06667
850,0.662222,1.06667
851,0.662222,1.06667
852,0.662222,1.06667
853,0.662222,1.06667
854,0.662222,1.06667
855,0.662222,1.06667
856,0.662222,1.06667
857,0.662222,1.06667
858,0.662222,1.06667
859,0.662222,1.06667
860,0.662222,1.06667
861,0.662222,1.06667
862,0.662222,1.06667
863,0.662222,1.06667
864,0.662222,1.06667
865,0.662222,1.06667
866,0.662222,1.06667
867,0.662222,1.06667
868,0.662222,1.06667
869,0.662222,1.06667
870,0.662222,1.06667
871,0.662222,1.06667
872,0.662222,1.06667
873,0.662222,1.06667
874,0.662222,1.06667
875,0.662222,1.06667
876,0.662222,1.06667
877,0.662222,1.06667
878,0.662222,1.06667
879,0.662222,1.06667
880,0.662222,1.06667
881,0.662222,1.06667
882,0.662222,1.06667
883,0.662222,1.06667
884,0.662222,1.06667
885,0.662222,1.06667
886,0.662222,1.06667
887,0.662222,1.06667
888,0.662222,1.06667
889,0.662222,1.06667
890,0.662222,1.06667
891,0.662222,1.06667
892,0.662222,1.06667
893,0.662222,1.06667
894,0.662222,1.06667
895,0.662222,1.06667
896,0.662222,1.06667
897,0.662222,1.06667
898,0.662222,1.06667
899,0.662222,1.06667
900,0.662222,1.06667
901,0.662222,1.06667
902,0.662222,1.06667
903,0.662222,1.06667
904,0.662222,1.06667
905,0.662222,1.06667
906,0.662222,1.06667
907,0.662222,1.06667
908,0.662222,1.06667
909,0.662222,1.06667
910,0.662222,1.06667
911,0.662222,1.06667
912,0.662222,1.06667
913,0.662222,1.06667
914,0.662222,1.06667
915,0.662222,1.06667
916,0.662222,1.06667
917,0.662222,1.06667
918,0.662222,1.06667
919,0.662222,1.06667
920,0.662222,1.06667
921,0.662222,1.06667
922,0.662222,1.06667
923,0.662222,1.06667
924,0.662222,1.06667
925,0.662222,1.06667
926,0.662222,1.06667
927,0.662222,1.06667
928,0.662222,1.06667
929,0.662222,1.06667
930,0.662222,1.06667
931,0.662222,1.06667
932,0.662222,1.06667
933,0.662222,1.06667
934,0.662222,1.06667
935,0.662222,1.06667
936,0.662222,1.06667
937,0.662222,1.06667
938,0.662222,1.06667
939,0.662222,1.06667
940,0.662222,1.06667
941,0.662222,1.06667
942,0.662222,1.06667
943,0.662222,1.06667
944,0.662222,1.06667
945,0.662222,1.06667
946,0.662222,1.06667
947,0.662222,1.06667
948,0.662222,1.06667
949,0.662222,1.06667
950,0.662222,1.06667
951,0.662222,1.06667
952,0.662222,1.06667
953,0.662222,1.06667
954,0.662222,1.06667
955,0.662222,1.06667
956,0.662222,1.06667
957,0.662222,1.06667
958,0.662222,1.06667
959,0.662222,1.06667
960,0.662222,1.06667
961,0.662222,1.06667
962,0.662222,1.06667
963,0.662222,1.06667
964,0.662222,1.06667
965,0.662222,1.06667
966,0.662222,1.06667
967,0.662222,1.06667
968,0.662222,1.06667
969,0.662222,1.06667
970,0.662222,1.06667
971,0.662222,1.06667
972,0.662222,1.06667
973,0.662222,1.06667
974,0.662222,1.06667
975,0.662222,1.06667
976,0.662222,1.06667
977,0.662222,1.06667
978,0.662222,1.06667
979,0.662222,1.06667
980,0.662222,1.06667
981,0.662222,1.06667
982,0.662222,1.06667
983,0.662222,1.06667
984,0.662222,1.06667
985,0.662222,1.06667
986,0.662222,1.06667
987,0.662222,1.06667
988,0.662222,1.06667
989,0.662222,1.06667
990,0.662222,1.06667
991,0.662222,1.06667
992,0.662222,1.06667
993,0.662222,1.06667
994,0.662222,1.06667
995,0.662222,1.06667
996,0.662222,1.06667
997,0.662222,1.06667
998,0.662222,1.06667
999,0.662222,1.06667
1000,0.662222,1.06667
1001,0.662222,1.06667
1002,0.662222,1.06667
1003,0.662222,1.06667
1004,0.662222,1.06667
1005,0.662222,1.06667
1006,0.662222,1.06667
1007,0.662222,1.06667
1008,0.662222,1.06667
1009,0.662222,1.06667
1010,0.662222,1.06667
1011,0.662222,1.06667
1012,0.662222,1.06667
1013,0.662222,1.06667
1014,0.662222,1.06667
1015,0.662222,1.06667
1016,0.662222,1.06667
1017,0.662222,1.06667
1018,0.662222,1.06667
1019,0.662222,1.06667
1020,0.662222,1.06667
1021,0.662222,1.06667
1022,0.662222,1.06667
1023,0.662222,1.06667
1024,0.662222,1.06667
1025,0.662222,1.06667
1026,0.662222,1.06667
1027,0.662222,1.06667
1028,0.662222,1.06667
1029,0.662222,1.06667
1030,0.662222,1.06667
1031,0.662222,1.06667
1032,0.662222,1.06667
1033,0.662222,1.06667
1034,0.662222,1.06667
1035,0.662222,1.06667
1036,0.662222,1.06667
1037,0.662222,1.06667
1038,0.662222,1.06667
1039,0.662222,1.06667
1040,0.662222,1.06667
1041,0.662222,1.06667
1042,0.662222,1.06667
1043,0.662222,1.06667
1044,0.662222,1.06667
1045,0.662222,1.06667
1046,0.662222,1.06667
1047,0.662222,1.06667
1048,0.662222,1.06667
1049,0.662222,1.06667
1050,0.662222,1.06667
1051,0.662222,1.06667
1052,0.662222,1.06667
1053,0.662222,1.06667
1054,0.662222,1.06667
1055,0.662222,1.06667
1056,0.662222,1.06667
1057,0.662222,1.06667
1058,0.662222,1.06667
1059,0.662222,1.06667
1060,0.662222,1.06667
1061,0.662222,1.06667
1062,0.662222,1.06667
1063,0.662222,1.06667
1064,0.662222,1.06667
1065,0.662222,1.06667
1066,0.662222,1.06667
1067,0.662222,1.06667
1068,0.662222,1.06667
1069,0.662222,1.06667
1070,0.662222,1.06667
1071,0.662222,1.06667
1072,0.662222,1.06667
1073,0.662222,1.06667
1074,0.662222,1.06667
1075,0.662222,1.06667
1076,0.662222,1.06667
1077,0.662222,1.06667
1078,0.662222,1.06667
1079,0.662222,1.06667
1080,0.662222,1.06667
1081,0.662222,1.06667
1082,0.662222,1.06667
1083,0.662222,1.06667
1084,0.662222,1.06667
1085,0.662222,1.06667
1086,0.662222,1.06667
1087,0.662222,1.06667
1088,0.662222,1.06667
1089,0.662222,1.06667
1090,0.662222,1.06667
1091,0.662222,1.06667
1092,0.662222,1.06667
1093,0.662222,1.06667
1094,0.662222,1.06667
1095,0.662222,1.06667
1096,0.662222,1.06667
1097,0.662222,1.06667
1098,0.662222,1.06667
1099,0.662222,1.06667
1100,0.662222,1.06667
1101,0.662222,1.06667
1102,0.662222,1.06667
1103,0.662222,1.06667
1104,0.662222,1.06667
1105,0.662222,1.06667
1106,0.662222,1.06667
1107,0.662222,1.06667
1108,0.662222,1.06667
1109,0.662222,1.06667
1110,0.662222,1.06667
1111,0.662222,1.06667
1112,0.662222,1.06667
1113,0.662222,1.06667
1114,0.662222,1.06667
1115,0.662222,1.06667
1116,0.662222,1.06667
1117,0.662222,1.06667
1118,0.662222,1.06667
1119,0.662222,1.06667
1120,0.662222,1.06667
1121,0.662222,1.06667
1122,0.662222,1.06667
1123,0.662222,1.06667
1124,0.662222,1.06667
1125,0.662222,1.06667
1126,0.662222,1.06667
1127,0.662222,1.06667
1128,0.662222,1.06667
1129,0.662222,1.06667
1130,0.662222,1.06667
1131,0.662222,1.06667
1132,0.662222,1.06667
1133,0.662222,1.06667
1134,0.662222,1.06667
1135,0.662222,1.06667
1136,0.662222,1.06667
1137,0.662222,1.06667
1138,0.662222,1.06667
1139,0.662222,1.06667
1140,0.662222,1.06667
1141,0.662222,1.06667
1142,0.662222,1.06667
1143,0.662222,1.06667
1144,0.662222,1.06667
1145,0.662222,1.06667
1146,0.662222,1.06667
1147,0.662222,1.06667
1148,0.662222,1.06667
1149,0.662222,1.06667
1150,0.662222,1.06667
1151,0.662222,1.06667
1152,0.662222,1.06667
1153,0.662222,1.06667
1154,0.662222,1.06667
1155,0.662222,1.06667
1156,0.662222,1.06667
1157,0.662222,1.06667
1158,0.662222,1.06667
1159,0.662222,1.06667
