id,average_value1,average_value2
229,0.320305,0
230,0.320581,0
231,0.31983,0
232,0.320499,0
233,0.318847,0
234,0.319209,0
235,0.320961,0
236,0.320662,0
237,0.319946,0
238,0.320284,0
239,0.319957,0
240,0.319548,0
241,0.320427,0
242,0.321159,0
243,0.320115,0
244,0.319952,0
245,0.320683,0
246,0.319243,0
247,0.320349,0
248,0.319917,0
249,0.320052,0
250,0.319156,0
251,0.319048,0
252,0.319897,0
253,0.320139,0
254,0.320269,0
255,0.320641,0
256,0.320163,0
257,0.320505,0
258,0.320453,0
259,0.319283,0
260,0.319129,0
261,0.319537,0
262,0.320981,0
263,0.318766,0
264,0.319713,0
265,0.319938,0
266,0.320773,0
267,0.319981,0
268,0.319756,0
269,0.320424,0
270,0.319784,0
271,0.322858,0
272,0.32464,0
273,0.323057,0
274,0.323084,0
275,0.324504,0
276,0.323043,0
277,0.323174,0
278,0.323522,0
279,0.325333,0
280,0.323222,0
281,0.325052,0
282,0.323975,0
283,0.323843,0
284,0.325001,0
285,0.325443,0
286,0.333374,0
287,0.343274,0
288,0.343646,0
289,0.342611,0
290,0.342745,0
291,0.342307,0
292,0.343898,0
293,0.343145,0
294,0.344584,0
295,0.344167,0
296,0.343879,0
297,0.344039,0
298,0.342882,0
299,0.343506,0
300,0.343311,0
301,0.343373,0
302,0.342589,0
303,0.342918,0
304,0.34246,0
305,0.341676,0
306,0.344202,0
307,0.343537,0
308,0.34336,0
309,0.343655,0
310,0.343917,0
311,0.3427,0
312,0.343543,0
313,0.343719,0
314,0.343827,0
315,0.343042,0
316,0.343435,0
317,0.342832,0
318,0.343947,0
319,0.343249,0
320,0.342967,0
321,0.34358,0
322,0.343032,0
323,0.343072,0
324,0.343158,0
325,0.342886,0
326,0.344469,0
327,0.341178,0
328,0.345759,0
329,0.343707,0
330,0.342095,0
331,0.342238,0
332,0.342666,0
333,0.342974,0
334,0.344143,0
335,0.343768,0
336,0.342186,0
337,0.343956,0
338,0.342493,0
339,0.343648,0
340,0.342641,0
341,0.344491,0
342,0.343219,0
343,0.343569,0
344,0.34293,0
345,0.342648,0
346,0.342472,0
347,0.342574,0
348,0.344133,0
349,0.342646,0
350,0.344451,0
351,0.343392,0
352,0.342566,0
353,0.342754,0
354,0.344441,0
355,0.342419,0
356,0.34273,0
357,0.343654,0
358,0.341575,0
359,0.343952,0
360,0.34295,0
361,0.343043,0
362,0.344183,0
363,0.343427,0
364,0.345012,0
365,0.343553,0
366,0.342643,0
367,0.344457,0
368,0.343217,0
369,0.344944,0
370,0.34454,0
371,0.344186,0
372,0.342792,0
373,0.343957,0
374,0.344136,0
375,0.344036,0
376,0.344406,0
377,0.343,0
378,0.343017,0
379,0.343729,0
380,0.344431,0
381,0.342227,0
382,0.343606,0
383,0.344118,0
384,0.343759,0
385,0.342522,0
386,0.343928,0
387,0.344583,0
388,0.344417,0
389,0.342838,0
390,0.342319,0
391,0.342659,0
392,0.341602,0
393,0.343186,0
394,0.343812,0
395,0.343171,0
396,0.342899,0
397,0.343528,0
398,0.344064,0
399,0.342457,0
400,0.342724,0
401,0.343545,0
402,0.343578,0
403,0.343702,0
404,0.342476,0
405,0.343093,0
406,0.342849,0
407,0.343679,0
408,0.344192,0
409,0.345278,0
410,0.343469,0
411,0.343905,0
412,0.342721,0
413,0.344306,0
414,0.343495,0
415,0.342961,0
416,0.342541,0
417,0.342856,0
418,0.344257,0
419,0.342361,0
420,0.342658,0
421,0.342549,0
422,0.343258,0
423,0.343287,0
424,0.343738,0
425,0.342528,0
426,0.344151,0
427,0.343171,0
428,0.343597,0
429,0.343021,0
430,0.343035,0
431,0.343565,0
432,0.343247,0
433,0.343805,0
434,0.344173,0
435,0.344213,0
436,0.343449,0
437,0.34454,0
438,0.342823,0
439,0.342931,0
440,0.342835,0
441,0.342677,0
442,0.344279,0
443,0.343654,0
444,0.343226,0
445,0.343854,0
446,0.343898,0
447,0.344264,0
448,0.343558,0
449,0.342465,0
450,0.342873,0
451,0.343358,0
452,0.344475,0
453,0.34644,0
454,0.347676,0
455,0.346712,0
456,0.348087,0
457,0.346573,0
458,0.347799,0
459,0.347769,0
460,0.34833,0
461,0.347003,0
462,0.347233,0
463,0.347125,0
464,0.347531,0
465,0.348086,0
466,0.34695,0
467,0.347028,0
468,0.345894,0
469,0.347299,0
470,0.34775,0
471,0.347214,0
472,0.347834,0
473,0.348093,0
474,0.347591,0
475,0.34822,0
476,0.348402,0
477,0.347742,0
478,0.347006,0
479,0.346881,0
480,0.346098,0
481,0.346873,0
482,0.347505,0
483,0.348264,0
484,0.346938,0
485,0.347884,0
486,0.347876,0
487,0.347189,0
488,0.345954,0
489,0.348368,0
490,0.347515,0
491,0.347512,0
492,0.347455,0
493,0.347897,0
494,0.347505,0
495,0.349434,0
496,0.349448,0
497,0.349275,0
498,0.349484,0
499,0.348796,0
500,0.35016,0
501,0.352695,0
502,0.360123,0
503,0.36839,0
504,0.367606,0
505,0.370438,0
506,0.367818,0
507,0.367348,0
508,0.368568,0
509,0.368366,0
510,0.367777,0
511,0.368907,0
512,0.369792,0
513,0.367943,0
514,0.368297,0
515,0.369057,0
516,0.368537,0
517,0.368883,0
518,0.368922,0
519,0.368691,0
520,0.36852,0
521,0.367937,0
522,0.367228,0
523,0.369135,0
524,0.369132,0
525,0.369092,0
526,0.369188,0
527,0.368244,0
528,0.369091,0
529,0.367596,0
530,0.367957,0
531,0.368194,0
532,0.368921,0
533,0.367759,0
534,0.368458,0
535,0.367741,0
536,0.369396,0
537,0.367973,0
538,0.368677,0
539,0.368104,0
540,0.367848,0
541,0.369855,0
542,0.368964,0
543,0.368851,0
544,0.368487,0
545,0.368481,0
546,0.368739,0
547,0.368447,0
548,0.368137,0
549,0.368269,0
550,0.36848,0
551,0.366984,0
552,0.368389,0
553,0.369074,0
554,0.368636,0
555,0.367927,0
556,0.368167,0
557,0.367924,0
558,0.368005,0
559,0.368309,0
560,0.368643,0
561,0.368577,0
562,0.369647,0
563,0.369544,0
564,0.367938,0
565,0.368736,0
566,0.368112,0
567,0.368562,0
568,0.368708,0
569,0.36922,0
570,0.367664,0
571,0.368891,0
572,0.368528,0
573,0.370172,0
574,0.375334,0
575,0.385845,0
576,0.38903,0
577,0.388884,0
578,0.386995,0
579,0.387465,0
580,0.388029,0
581,0.388322,0
582,0.388441,0
583,0.387044,0
584,0.387825,0
585,0.389659,0
586,0.387145,0
587,0.38723,0
588,0.387743,0
589,0.388292,0
590,0.387505,0
591,0.388064,0
592,0.388934,0
593,0.387909,0
594,0.387743,0
595,0.38633,0
596,0.386374,0
597,0.38846,0
598,0.387129,0
599,0.389024,0
600,0.388582,0
601,0.387378,0
602,0.388704,0
603,0.38823,0
604,0.388581,0
605,0.387717,0
606,0.386148,0
607,0.388617,0
608,0.386342,0
609,0.387902,0
610,0.388211,0
611,0.388901,0
612,0.389685,0
613,0.387039,0
614,0.387854,0
615,0.386977,0
616,0.389233,0
617,0.387119,0
618,0.38642,0
619,0.386557,0
620,0.388044,0
621,0.388254,0
622,0.386631,0
623,0.387227,0
624,0.390075,0
625,0.38761,0
626,0.387373,0
627,0.389556,0
628,0.387816,0
629,0.386702,0
630,0.386383,0
631,0.388489,0
632,0.388914,0
633,0.387695,0
634,0.387418,0
635,0.38809,0
636,0.388278,0
637,0.386842,0
638,0.388093,0
639,0.388128,0
640,0.38953,0
641,0.387087,0
642,0.388116,0
643,0.388683,0
644,0.386998,0
645,0.387751,0
646,0.387114,0
647,0.386768,0
648,0.388109,0
649,0.388052,0
650,0.387693,0
651,0.387937,0
652,0.389144,0
653,0.388144,0
654,0.387688,0
655,0.386765,0
656,0.388527,0
657,0.387918,0
658,0.388208,0
659,0.387815,0
660,0.387946,0
661,0.388641,0
662,0.389752,0
663,0.390609,0
664,0.392331,0
665,0.391875,0
666,0.392433,0
667,0.392613,0
668,0.393376,0
669,0.39095,0
670,0.390346,0
671,0.391415,0
672,0.392424,0
673,0.391786,0
674,0.391609,0
675,0.39171,0
676,0.390485,0
677,0.393775,0
678,0.391897,0
679,0.391995,0
680,0.392607,0
681,0.391129,0
682,0.391215,0
683,0.392262,0
684,0.392315,0
685,0.391467,0
686,0.391439,0
687,0.39298,0
688,0.392178,0
689,0.393804,0
690,0.393544,0
691,0.393182,0
692,0.391258,0
693,0.39274,0
694,0.392785,0
695,0.39238,0
696,0.392192,0
697,0.393197,0
698,0.392992,0
699,0.392175,0
700,0.393406,0
701,0.394217,0
702,0.393731,0
703,0.392671,0
704,0.392614,0
705,0.391504,0
706,0.394081,0
707,0.392444,0
708,0.393258,0
709,0.392487,0
710,0.392457,0
711,0.39259,0
712,0.392808,0
713,0.391856,0
714,0.391948,0
715,0.394344,0
716,0.392384,0
717,0.394658,0
718,0.394456,0
719,0.394655,0
720,0.393254,0
721,0.392725,0
722,0.391217,0
723,0.391704,0
724,0.393042,0
725,0.393759,0
726,0.394191,0
727,0.39329,0
728,0.393199,0
729,0.393092,0
730,0.395473,0
731,0.392581,0
732,0.393765,0
733,0.392343,0
734,0.39296,0
735,0.392553,0
736,0.392721,0
737,0.392993,0
738,0.391797,0
739,0.39413,0
740,0.394077,0
741,0.394483,0
742,0.397982,0
743,0.396827,0
744,0.395624,0
745,0.396671,0
746,0.398289,0
747,0.395604,0
748,0.396599,0
749,0.397876,0
750,0.39674,0
751,0.398833,0
752,0.402873,0
753,0.40097,0
754,0.401592,0
755,0.402259,0
756,0.399763,0
757,0.401778,0
758,0.400948,0
759,0.400487,0
760,0.400273,0
761,0.400586,0
762,0.401449,0
763,0.400594,0
764,0.402617,0
765,0.401063,0
766,0.400902,0
767,0.401868,0
768,0.402373,0
769,0.402199,0
770,0.401809,0
771,0.401995,0
772,0.401592,0
773,0.401863,0
774,0.401108,0
775,0.401926,0
776,0.402533,0
777,0.404111,0
778,0.401829,0
779,0.401169,0
780,0.400794,0
781,0.403494,0
782,0.40218,0
783,0.401739,0
784,0.401611,0
785,0.402848,0
786,0.401414,0
787,0.400741,0
788,0.402024,0
789,0.402803,0
790,0.403442,0
791,0.401573,0
792,0.400616,0
793,0.401468,0
794,0.401473,0
795,0.401518,0
796,0.402473,0
797,0.401545,0
798,0.402994,0
799,0.403503,0
800,0.403559,0
801,0.402434,0
802,0.403449,0
803,0.401747,0
804,0.402248,0
805,0.402745,0
806,0.402084,0
807,0.403649,0
808,0.40206,0
809,0.40271,0
810,0.403324,0
811,0.401941,0
812,0.402806,0
813,0.402171,0
814,0.401786,0
815,0.401983,0
816,0.40277,0
817,0.40312,0
818,0.402315,0
819,0.401645,0
820,0.402845,0
821,0.401891,0
822,0.40159,0
823,0.404159,0
824,0.402073,0
825,0.403524,0
826,0.401553,0
827,0.402004,0
828,0.402345,0
829,0.400843,0
830,0.4019,0
831,0.402233,0
832,0.402372,0
833,0.403459,0
834,0.402531,0
835,0.402336,0
836,0.402374,0
837,0.402606,0
838,0.402036,0
839,0.402732,0
840,0.401486,0
841,0.402683,0
842,0.401361,0
843,0.400331,0
844,0.403674,0
845,0.402353,0
846,0.401164,0
847,0.40176,0
848,0.402735,0
849,0.402902,0
850,0.402433,0
851,0.401401,0
852,0.400142,0
853,0.401851,0
854,0.400877,0
855,0.401658,0
856,0.403127,0
857,0.403002,0
858,0.403159,0
859,0.402442,0
860,0.402184,0
861,0.400943,0
862,0.403118,0
863,0.402729,0
864,0.401489,0
865,0.401691,0
866,0.402488,0
867,0.402392,0
868,0.401992,0
869,0.399987,0
870,0.40294,0
871,0.401768,0
872,0.402505,0
873,0.402522,0
874,0.402803,0
875,0.403445,0
876,0.402009,0
877,0.400514,0
878,0.401376,0
879,0.402641,0
880,0.402062,0
881,0.40149,0
882,0.402782,0
883,0.402035,0
884,0.401485,0
885,0.402965,0
886,0.401931,0
887,0.401976,0
888,0.402328,0
889,0.401853,0
890,0.403478,0
891,0.401913,0
892,0.402721,0
893,0.401885,0
894,0.401761,0
895,0.401038,0
896,0.401786,0
897,0.402104,0
898,0.401352,0
899,0.401572,0
900,0.400858,0
901,0.401333,0
902,0.401138,0
903,0.403176,0
904,0.402974,0
905,0.401126,0
906,0.402067,0
907,0.402517,0
908,0.402108,0
909,0.40099,0
910,0.401915,0
911,0.402246,0
912,0.403962,0
913,0.402082,0
914,0.402587,0
915,0.40069,0
916,0.402499,0
917,0.401853,0
918,0.403442,0
919,0.400611,0
920,0.403172,0
921,0.401993,0
922,0.400868,0
923,0.402301,0
924,0.401283,0
925,0.402128,0
926,0.402901,0
927,0.40044,0
928,0.403742,0
929,0.401165,0
930,0.400472,0
931,0.401115,0
932,0.401222,0
933,0.403238,0
934,0.402388,0
935,0.403278,0
936,0.403779,0
937,0.403128,0
938,0.403228,0
939,0.402039,0
940,0.402055,0
941,0.401006,0
942,0.402452,0
943,0.403765,0
944,0.406188,0
945,0.418718,0
946,0.422074,0
947,0.421167,0
948,0.421827,0
949,0.422068,0
950,0.421897,0
951,0.421811,0
952,0.42091,0
953,0.421599,0
954,0.421716,0
955,0.421254,0
956,0.421301,0
957,0.421701,0
958,0.42274,0
959,0.421449,0
960,0.421625,0
961,0.421264,0
962,0.422867,0
963,0.423218,0
964,0.421185,0
965,0.421655,0
966,0.42236,0
967,0.422763,0
968,0.422214,0
969,0.421157,0
970,0.421921,0
971,0.422572,0
972,0.423045,0
973,0.422027,0
974,0.422839,0
975,0.420386,0
976,0.42234,0
977,0.422467,0
978,0.422809,0
979,0.422667,0
980,0.421721,0
981,0.421517,0
982,0.421488,0
983,0.420855,0
984,0.421878,0
985,0.42036,0
986,0.421821,0
987,0.421542,0
988,0.423054,0
989,0.423075,0
990,0.421203,0
991,0.420059,0
992,0.420867,0
993,0.422169,0
994,0.4221,0
995,0.421068,0
996,0.421375,0
997,0.422538,0
998,0.422441,0
999,0.421349,0
1000,0.420561,0
1001,0.421059,0
1002,0.420577,0
1003,0.422002,0
1004,0.42143,0
1005,0.418794,0
1006,0.421861,0
1007,0.420939,0
1008,0.421257,0
1009,0.420944,0
1010,0.421113,0
1011,0.419193,0
1012,0.421711,0
1013,0.420623,0
1014,0.42231,0
1015,0.42195,0
1016,0.420698,0
1017,0.420215,0
1018,0.420301,0
1019,0.421737,0
1020,0.420485,0
1021,0.420967,0
1022,0.421076,0
1023,0.422651,0
1024,0.421182,0
1025,0.421936,0
1026,0.421727,0
1027,0.42192,0
1028,0.421672,0
1029,0.422171,0
1030,0.42342,0
1031,0.421758,0
1032,0.421631,0
1033,0.420622,0
1034,0.421906,0
1035,0.418631,0
1036,0.423247,0
1037,0.42164,0
1038,0.421229,0
1039,0.420869,0
1040,0.421293,0
1041,0.423336,0
1042,0.421949,0
1043,0.422528,0
1044,0.421663,0
1045,0.421231,0
1046,0.421742,0
1047,0.421433,0
1048,0.422861,0
1049,0.421093,0
1050,0.422303,0
1051,0.420451,0
1052,0.422572,0
1053,0.421825,0
1054,0.420892,0
1055,0.422641,0
1056,0.420247,0
1057,0.420339,0
1058,0.421973,0
1059,0.421919,0
1060,0.420746,0
1061,0.422703,0
1062,0.420473,0
1063,0.421845,0
1064,0.420478,0
1065,0.420674,0
1066,0.421132,0
1067,0.422396,0
1068,0.421935,0
1069,0.419833,0
1070,0.42165,0
1071,0.420589,0
1072,0.421935,0
1073,0.42118,0
1074,0.422029,0
1075,0.421981,0
1076,0.421708,0
1077,0.420401,0
1078,0.420214,0
1079,0.422511,0
1080,0.421334,0
1081,0.420632,0
1082,0.422719,0
1083,0.420702,0
1084,0.421855,0
1085,0.421674,0
1086,0.421625,0
1087,0.420689,0
1088,0.420964,0
1089,0.42426,0
1090,0.420422,0
1091,0.422063,0
1092,0.42196,0
1093,0.420135,0
1094,0.421389,0
1095,0.422632,0
1096,0.422212,0
1097,0.421325,0
1098,0.422018,0
1099,0.422527,0
1100,0.420649,0
1101,0.422196,0
1102,0.421247,0
1103,0.419564,0
1104,0.419565,0
1105,0.42253,0
1106,0.422366,0
1107,0.423217,0
1108,0.421521,0
1109,0.422239,0
1110,0.421951,0
1111,0.420828,0
1112,0.421836,0
1113,0.421028,0
1114,0.422288,0
1115,0.421865,0
1116,0.422112,0
1117,0.420082,0
1118,0.419843,0
1119,0.423768,0
1120,0.422851,0
1121,0.421043,0
1122,0.422107,0
1123,0.420979,0
1124,0.422462,0
1125,0.422097,0
1126,0.422098,0
1127,0.423023,0
1128,0.422445,0
1129,0.421891,0
1130,0.423551,0
1131,0.421146,0
1132,0.42301,0
1133,0.422013,0
1134,0.420423,0
1135,0.421866,0
1136,0.421248,0
1137,0.421276,0
1138,0.420453,0
1139,0.422144,0
1140,0.419938,0
1141,0.421554,0
1142,0.422428,0
1143,0.420606,0
1144,0.422508,0
1145,0.420693,0
1146,0.42216,0
1147,0.420684,0
1148,0.422738,0
1149,0.423042,0
1150,0.421884,0
1151,0.42141,0
1152,0.421895,0
1153,0.419812,0
1154,0.420796,0
1155,0.420337,0
1156,0.422055,0
1157,0.422894,0
1158,0.421376,0
1159,0.422421,0
1160,0.422023,0
1161,0.421722,0
1162,0.423076,0
1163,0.421509,0
1164,0.423214,0
1165,0.420931,0
1166,0.422287,0
1167,0.421324,0
1168,0.420826,0
1169,0.422952,0
1170,0.420572,0
1171,0.420518,0
1172,0.420943,0
1173,0.42314,0
1174,0.421598,0
1175,0.42092,0
1176,0.421132,0
1177,0.420759,0
1178,0.421251,0
1179,0.421112,0
1180,0.421963,0
1181,0.42159,0
1182,0.42233,0
1183,0.423323,0
1184,0.422031,0
1185,0.420785,0
1186,0.421035,0
1187,0.421816,0
1188,0.420082,0
1189,0.422751,0
1190,0.421144,0
1191,0.42178,0
1192,0.42163,0
1193,0.424238,0
1194,0.422527,0
1195,0.424634,0
1196,0.430258,0
1197,0.440503,0
1198,0.439517,0
1199,0.441698,0
1200,0.442236,0
1201,0.440958,0
1202,0.438236,0
1203,0.440908,0
1204,0.44164,0
1205,0.441939,0
1206,0.441703,0
1207,0.441623,0
1208,0.442122,0
1209,0.44176,0
1210,0.440046,0
1211,0.442382,0
1212,0.440447,0
1213,0.440646,0
1214,0.441598,0
1215,0.439307,0
1216,0.440487,0
1217,0.439561,0
1218,0.440457,0
1219,0.441283,0
1220,0.440394,0
1221,0.440789,0
1222,0.4438,0
1223,0.440696,0
1224,0.441644,0
1225,0.440311,0
1226,0.441863,0
1227,0.442068,0
1228,0.441474,0
1229,0.439867,0
1230,0.44039,0
1231,0.441256,0
1232,0.442745,0
1233,0.440686,0
1234,0.441364,0
1235,0.43949,0
1236,0.44139,0
1237,0.44043,0
1238,0.441316,0
1239,0.43913,0
1240,0.439676,0
1241,0.439077,0
1242,0.441091,0
1243,0.44083,0
1244,0.440898,0
1245,0.441377,0
1246,0.440454,0
1247,0.441576,0
1248,0.442486,0
1249,0.440129,0
1250,0.439115,0
1251,0.44007,0
1252,0.442075,0
1253,0.44187,0
1254,0.441474,0
1255,0.441009,0
1256,0.440594,0
1257,0.440019,0
1258,0.441095,0
1259,0.442599,0
1260,0.441207,0
1261,0.442411,0
1262,0.440384,0
1263,0.440807,0
1264,0.441355,0
1265,0.441661,0
1266,0.441419,0
1267,0.441768,0
1268,0.440521,0
1269,0.442722,0
1270,0.440868,0
1271,0.442088,0
1272,0.440639,0
1273,0.440871,0
1274,0.440658,0
1275,0.440557,0
1276,0.440396,0
1277,0.441343,0
1278,0.440176,0
1279,0.44174,0
1280,0.44023,0
1281,0.439191,0
1282,0.440251,0
1283,0.442139,0
1284,0.440864,0
1285,0.440416,0
1286,0.438585,0
1287,0.43889,0
1288,0.440136,0
1289,0.441641,0
1290,0.441518,0
1291,0.440545,0
1292,0.440421,0
1293,0.439883,0
1294,0.441031,0
1295,0.440724,0
1296,0.439264,0
1297,0.440471,0
1298,0.440483,0
1299,0.440132,0
1300,0.440919,0
1301,0.440459,0
1302,0.440615,0
1303,0.439831,0
1304,0.441648,0
1305,0.442845,0
1306,0.439537,0
1307,0.442128,0
1308,0.441788,0
1309,0.442153,0
1310,0.441626,0
1311,0.440858,0
1312,0.442586,0
1313,0.4405,0
1314,0.441306,0
1315,0.442167,0
1316,0.440087,0
1317,0.440195,0
1318,0.441259,0
1319,0.440929,0
1320,0.44094,0
1321,0.441605,0
1322,0.441276,0
1323,0.438838,0
1324,0.440716,0
1325,0.440876,0
1326,0.441366,0
1327,0.440479,0
1328,0.441356,0
1329,0.440588,0
1330,0.439865,0
1331,0.440554,0
1332,0.4399,0
1333,0.440348,0
1334,0.440821,0
1335,0.440005,0
1336,0.440937,0
1337,0.441596,0
1338,0.440525,0
1339,0.44131,0
1340,0.44062,0
1341,0.44214,0
1342,0.440121,0
1343,0.441492,0
1344,0.440628,0
1345,0.440388,0
1346,0.440573,0
1347,0.440209,0
1348,0.440738,0
1349,0.439252,0
1350,0.4417,0
1351,0.439748,0
1352,0.439722,0
1353,0.441843,0
1354,0.440169,0
1355,0.441589,0
1356,0.441002,0
1357,0.441703,0
1358,0.439244,0
1359,0.440794,0
1360,0.441248,0
1361,0.439732,0
1362,0.440384,0
1363,0.441041,0
1364,0.441986,0
1365,0.44079,0
1366,0.44063,0
1367,0.440968,0
1368,0.4415,0
1369,0.439698,0
1370,0.44008,0
1371,0.440701,0
1372,0.442114,0
1373,0.440425,0
1374,0.442538,0
1375,0.441445,0
1376,0.441968,0
1377,0.442162,0
1378,0.443073,0
1379,0.440574,0
1380,0.440917,0
1381,0.440552,0
1382,0.441941,0
1383,0.441184,0
1384,0.44172,0
1385,0.441086,0
1386,0.441852,0
1387,0.442158,0
1388,0.442119,0
1389,0.440976,0
1390,0.439954,0
1391,0.439566,0
1392,0.442843,0
1393,0.448311,0
1394,0.459841,0
1395,0.460971,0
1396,0.460548,0
1397,0.459894,0
1398,0.46006,0
1399,0.461476,0
1400,0.461293,0
1401,0.459432,0
1402,0.458753,0
1403,0.461619,0
1404,0.457849,0
1405,0.459143,0
1406,0.461153,0
1407,0.460376,0
1408,0.461595,0
1409,0.460244,0
1410,0.458653,0
1411,0.458949,0
1412,0.457465,0
1413,0.459978,0
1414,0.460459,0
1415,0.460987,0
1416,0.460551,0
1417,0.460912,0
1418,0.461524,0
1419,0.460659,0
1420,0.46024,0
1421,0.45983,0
1422,0.460155,0
1423,0.459804,0
1424,0.461523,0
1425,0.458237,0
1426,0.461055,0
1427,0.461063,0
1428,0.45913,0
1429,0.46062,0
1430,0.460226,0
1431,0.459207,0
1432,0.460529,0
1433,0.460434,0
1434,0.460874,0
1435,0.460291,0
1436,0.460693,0
1437,0.460404,0
1438,0.459549,0
1439,0.461199,0
1440,0.460573,0
1441,0.460572,0
1442,0.461841,0
1443,0.459699,0
1444,0.460267,0
1445,0.460233,0
1446,0.462201,0
1447,0.462148,0
1448,0.459004,0
1449,0.461762,0
1450,0.458773,0
1451,0.46085,0
1452,0.461271,0
1453,0.459026,0
1454,0.461905,0
1455,0.461308,0
1456,0.462422,0
1457,0.460914,0
1458,0.461475,0
1459,0.459736,0
1460,0.46129,0
1461,0.461593,0
1462,0.461878,0
1463,0.460758,0
1464,0.46089,0
1465,0.459184,0
1466,0.461546,0
1467,0.458771,0
1468,0.460501,0
1469,0.461621,0
1470,0.460866,0
1471,0.460515,0
1472,0.460051,0
1473,0.460022,0
1474,0.458096,0
1475,0.460927,0
1476,0.460698,0
1477,0.460317,0
1478,0.459266,0
1479,0.460976,0
1480,0.462176,0
1481,0.462789,0
1482,0.459645,0
1483,0.460468,0
1484,0.461494,0
1485,0.460583,0
1486,0.458203,0
1487,0.461609,0
1488,0.459713,0
1489,0.460899,0
1490,0.461869,0
1491,0.459453,0
1492,0.459371,0
1493,0.461523,0
1494,0.458885,0
1495,0.461851,0
1496,0.458008,0
