id,average_value1,average_value2
170,0.367182,0
171,0.365679,0
172,0.364459,0
173,0.367147,0
174,0.366879,0
175,0.366953,0
176,0.365115,0
177,0.365718,0
178,0.367251,0
179,0.365603,0
180,0.366584,0
181,0.366555,0
182,0.366388,0
183,0.366798,0
184,0.367317,0
185,0.365025,0
186,0.366789,0
187,0.366268,0
188,0.365697,0
189,0.365842,0
190,0.365227,0
191,0.365164,0
192,0.366147,0
193,0.366508,0
194,0.365171,0
195,0.365657,0
196,0.366992,0
197,0.365426,0
198,0.36549,0
199,0.3667,0
200,0.36734,0
201,0.366265,0
202,0.366748,0
203,0.370426,0
204,0.380802,0
205,0.386668,0
206,0.384384,0
207,0.384708,0
208,0.384384,0
209,0.386424,0
210,0.384481,0
211,0.383493,0
212,0.386603,0
213,0.385919,0
214,0.385508,0
215,0.384326,0
216,0.386137,0
217,0.386928,0
218,0.389732,0
219,0.39081,0
220,0.390745,0
221,0.393118,0
222,0.390451,0
223,0.395805,0
224,0.394338,0
225,0.395786,0
226,0.394923,0
227,0.398639,0
228,0.39853,0
229,0.400875,0
230,0.398702,0
231,0.399496,0
232,0.397755,0
233,0.399803,0
234,0.39946,0
235,0.398774,0
236,0.399404,0
237,0.399309,0
238,0.399385,0
239,0.398529,0
240,0.398038,0
241,0.399759,0
242,0.399676,0
243,0.400589,0
244,0.399279,0
245,0.400695,0
246,0.400909,0
247,0.40065,0
248,0.399887,0
249,0.400845,0
250,0.399803,0
251,0.40044,0
252,0.399794,0
253,0.40029,0
254,0.400181,0
255,0.401013,0
256,0.400642,0
257,0.399576,0
258,0.400678,0
259,0.398791,0
260,0.399318,0
261,0.400722,0
262,0.400704,0
263,0.401393,0
264,0.399484,0
265,0.401068,0
266,0.399436,0
267,0.400175,0
268,0.398981,0
269,0.39972,0
270,0.401509,0
271,0.399838,0
272,0.398776,0
273,0.400301,0
274,0.399971,0
275,0.401305,0
276,0.400076,0
277,0.401964,0
278,0.401507,0
279,0.399071,0
280,0.400638,0
281,0.401555,0
282,0.400344,0
283,0.399624,0
284,0.399256,0
285,0.401284,0
286,0.400497,0
287,0.400958,0
288,0.399589,0
289,0.400885,0
290,0.399619,0
291,0.400286,0
292,0.40123,0
293,0.400412,0
294,0.40057,0
295,0.399971,0
296,0.400783,0
297,0.401288,0
298,0.400998,0
299,0.401271,0
300,0.400612,0
301,0.400898,0
302,0.400319,0
303,0.401666,0
304,0.400388,0
305,0.399835,0
306,0.40078,0
307,0.400936,0
308,0.402134,0
309,0.402793,0
310,0.401019,0
311,0.402554,0
312,0.402696,0
313,0.402236,0
314,0.402403,0
315,0.401449,0
316,0.4024,0
317,0.401918,0
318,0.401826,0
319,0.402592,0
320,0.402655,0
321,0.402385,0
322,0.402163,0
323,0.403096,0
324,0.402669,0
325,0.403106,0
326,0.402425,0
327,0.403048,0
328,0.404035,0
329,0.401894,0
330,0.402882,0
331,0.404542,0
332,0.402963,0
333,0.403028,0
334,0.402787,0
335,0.401598,0
336,0.403471,0
337,0.405042,0
338,0.404802,0
339,0.403115,0
340,0.405567,0
341,0.405405,0
342,0.405179,0
343,0.40584,0
344,0.404556,0
345,0.404882,0
346,0.40512,0
347,0.405495,0
348,0.404365,0
349,0.404885,0
350,0.404215,0
351,0.404987,0
352,0.404067,0
353,0.404824,0
354,0.405372,0
355,0.404217,0
356,0.403686,0
357,0.405326,0
358,0.404271,0
359,0.4057,0
360,0.404504,0
361,0.405508,0
362,0.405335,0
363,0.406013,0
364,0.404193,0
365,0.405803,0
366,0.405213,0
367,0.405487,0
368,0.404766,0
369,0.405598,0
370,0.404714,0
371,0.406301,0
372,0.40566,0
373,0.404784,0
374,0.405182,0
375,0.405533,0
376,0.406157,0
377,0.405164,0
378,0.405157,0
379,0.404287,0
380,0.405379,0
381,0.405426,0
382,0.40481,0
383,0.404074,0
384,0.405924,0
385,0.40632,0
386,0.404059,0
387,0.405991,0
388,0.404521,0
389,0.403713,0
390,0.405871,0
391,0.405247,0
392,0.405825,0
393,0.405324,0
394,0.404077,0
395,0.404793,0
396,0.404683,0
397,0.404065,0
398,0.405173,0
399,0.404323,0
400,0.406509,0
401,0.404876,0
402,0.406899,0
403,0.407317,0
404,0.407035,0
405,0.406888,0
406,0.406752,0
407,0.405713,0
408,0.405843,0
409,0.406039,0
410,0.407305,0
411,0.407609,0
412,0.406719,0
413,0.406689,0
414,0.407583,0
415,0.406751,0
416,0.406977,0
417,0.407406,0
418,0.407866,0
419,0.407887,0
420,0.40686,0
421,0.407218,0
422,0.407414,0
423,0.40752,0
424,0.407693,0
425,0.407196,0
426,0.406323,0
427,0.407612,0
428,0.406527,0
429,0.407502,0
430,0.407077,0
431,0.406967,0
432,0.40692,0
433,0.407343,0
434,0.407959,0
435,0.40736,0
436,0.407344,0
437,0.406277,0
438,0.406214,0
439,0.407609,0
440,0.406527,0
441,0.407175,0
442,0.407841,0
443,0.408088,0
444,0.407833,0
445,0.40741,0
446,0.407245,0
447,0.4068,0
448,0.4072,0
449,0.407282,0
450,0.408302,0
451,0.407511,0
452,0.407185,0
453,0.407995,0
454,0.407701,0
455,0.407765,0
456,0.406662,0
457,0.40708,0
458,0.407005,0
459,0.407936,0
460,0.407355,0
461,0.406762,0
462,0.407008,0
463,0.406303,0
464,0.407947,0
465,0.407088,0
466,0.406863,0
467,0.40702,0
468,0.407024,0
469,0.407553,0
470,0.406781,0
471,0.407194,0
472,0.406525,0
473,0.407892,0
474,0.407313,0
475,0.407166,0
476,0.406183,0
477,0.407564,0
478,0.406885,0
479,0.407388,0
480,0.40683,0
481,0.408423,0
482,0.406883,0
483,0.407087,0
484,0.406395,0
485,0.407163,0
486,0.407378,0
487,0.408108,0
488,0.407665,0
489,0.40692,0
490,0.408073,0
491,0.407733,0
492,0.407485,0
493,0.406395,0
494,0.406327,0
495,0.406944,0
496,0.40725,0
497,0.407328,0
498,0.407062,0
499,0.40698,0
500,0.407003,0
501,0.408215,0
502,0.40642,0
503,0.406105,0
504,0.40651,0
505,0.406274,0
506,0.406561,0
507,0.40664,0
508,0.407663,0
509,0.406746,0
510,0.406737,0
511,0.406819,0
512,0.406861,0
513,0.407573,0
514,0.407264,0
515,0.407403,0
516,0.407858,0
517,0.407522,0
518,0.40678,0
519,0.405127,0
520,0.406652,0
521,0.408023,0
522,0.407178,0
523,0.406046,0
524,0.406236,0
525,0.406273,0
526,0.407091,0
527,0.406741,0
528,0.407192,0
529,0.406679,0
530,0.40669,0
531,0.406979,0
532,0.407685,0
533,0.407259,0
534,0.406753,0
535,0.40637,0
536,0.406109,0
537,0.407326,0
538,0.406464,0
539,0.407189,0
540,0.405919,0
541,0.407539,0
542,0.40717,0
543,0.408708,0
544,0.40613,0
545,0.407884,0
546,0.408475,0
547,0.406557,0
548,0.407168,0
549,0.407196,0
550,0.406735,0
551,0.407824,0
552,0.407046,0
553,0.407829,0
554,0.406806,0
555,0.40707,0
556,0.406778,0
557,0.407694,0
558,0.405825,0
559,0.406894,0
560,0.406789,0
561,0.408176,0
562,0.408243,0
563,0.407529,0
564,0.407357,0
565,0.40681,0
566,0.406704,0
567,0.407662,0
568,0.406603,0
569,0.407008,0
570,0.407872,0
571,0.407134,0
572,0.407523,0
573,0.406298,0
574,0.406282,0
575,0.406771,0
576,0.406263,0
577,0.407783,0
578,0.407016,0
579,0.407383,0
580,0.406275,0
581,0.407179,0
582,0.406422,0
583,0.407238,0
584,0.406861,0
585,0.407588,0
586,0.406927,0
587,0.407122,0
588,0.407541,0
589,0.407428,0
590,0.405544,0
591,0.407772,0
592,0.407879,0
593,0.406669,0
594,0.407152,0
595,0.406826,0
596,0.407251,0
597,0.407574,0
598,0.407166,0
599,0.40806,0
600,0.406646,0
601,0.40511,0
602,0.406184,0
603,0.406352,0
604,0.405198,0
605,0.407229,0
606,0.407064,0
607,0.407584,0
608,0.40723,0
609,0.406578,0
610,0.4079,0
611,0.408232,0
612,0.407166,0
613,0.4081,0
614,0.406648,0
615,0.407337,0
616,0.406924,0
617,0.406784,0
618,0.407412,0
619,0.407209,0
620,0.407354,0
621,0.406774,0
622,0.405794,0
623,0.405992,0
624,0.407121,0
625,0.406795,0
626,0.407679,0
627,0.40553,0
628,0.40673,0
629,0.407353,0
630,0.407344,0
631,0.405955,0
632,0.40744,0
633,0.406453,0
634,0.407056,0
635,0.407317,0
636,0.406686,0
637,0.405258,0
638,0.407395,0
639,0.405224,0
640,0.407374,0
641,0.406819,0
642,0.407769,0
643,0.407186,0
644,0.407045,0
645,0.4073,0
646,0.407525,0
647,0.40657,0
648,0.407067,0
649,0.406965,0
650,0.405799,0
651,0.407609,0
652,0.406613,0
653,0.406776,0
654,0.407869,0
655,0.406897,0
656,0.407241,0
657,0.406432,0
658,0.407059,0
659,0.405886,0
660,0.40729,0
661,0.408056,0
662,0.405434,0
663,0.407127,0
664,0.406256,0
665,0.407398,0
666,0.407352,0
667,0.406576,0
668,0.40602,0
669,0.407009,0
670,0.406826,0
671,0.406254,0
672,0.407888,0
673,0.407508,0
674,0.40707,0
675,0.406655,0
676,0.406272,0
677,0.406975,0
678,0.406864,0
679,0.407515,0
680,0.407607,0
681,0.406825,0
682,0.407189,0
683,0.407746,0
684,0.407103,0
685,0.407576,0
686,0.407673,0
687,0.40776,0
688,0.407021,0
689,0.407674,0
690,0.406634,0
691,0.406781,0
692,0.407212,0
693,0.406911,0
694,0.406546,0
695,0.407936,0
696,0.407067,0
697,0.406629,0
698,0.407925,0
699,0.406505,0
700,0.406771,0
701,0.406488,0
702,0.406057,0
703,0.406994,0
704,0.407769,0
705,0.407437,0
706,0.406838,0
707,0.407579,0
708,0.409036,0
709,0.407874,0
710,0.408132,0
711,0.406581,0
712,0.405999,0
713,0.407148,0
714,0.406308,0
715,0.407219,0
716,0.406454,0
717,0.407247,0
718,0.407542,0
719,0.406738,0
720,0.407295,0
721,0.406114,0
722,0.406734,0
723,0.407448,0
724,0.406543,0
725,0.407501,0
726,0.407172,0
727,0.406371,0
728,0.406828,0
729,0.406758,0
730,0.408155,0
731,0.406396,0
732,0.407303,0
733,0.406851,0
734,0.407966,0
735,0.407376,0
736,0.407812,0
737,0.405532,0
738,0.405956,0
739,0.407362,0
740,0.406765,0
741,0.406608,0
742,0.40679,0
743,0.407367,0
744,0.407701,0
745,0.407459,0
746,0.406586,0
747,0.407751,0
748,0.407837,0
749,0.406573,0
750,0.405102,0
751,0.406446,0
752,0.407489,0
753,0.40761,0
754,0.407,0
755,0.40722,0
756,0.408268,0
757,0.406394,0
758,0.407394,0
759,0.406444,0
760,0.408699,0
761,0.407838,0
762,0.407545,0
763,0.407227,0
764,0.406947,0
765,0.406902,0
766,0.406978,0
767,0.406182,0
768,0.407364,0
769,0.407151,0
770,0.407425,0
771,0.407088,0
772,0.40637,0
773,0.40715,0
774,0.406458,0
775,0.406366,0
776,0.40691,0
777,0.407227,0
778,0.407155,0
779,0.406916,0
780,0.406577,0
781,0.407992,0
782,0.406626,0
783,0.407483,0
784,0.40595,0
785,0.407116,0
786,0.406832,0
787,0.407949,0
788,0.40715,0
789,0.408022,0
790,0.407771,0
791,0.406349,0
792,0.40794,0
793,0.406461,0
794,0.406641,0
795,0.407742,0
796,0.40741,0
797,0.406551,0
798,0.407601,0
799,0.406123,0
800,0.406476,0
801,0.407933,0
802,0.406919,0
803,0.406204,0
804,0.408096,0
805,0.406109,0
806,0.406347,0
807,0.407127,0
808,0.406773,0
809,0.406602,0
810,0.407197,0
811,0.407271,0
812,0.407092,0
813,0.407295,0
814,0.406351,0
815,0.407456,0
816,0.407688,0
817,0.406996,0
818,0.406935,0
819,0.406231,0
820,0.407795,0
821,0.407278,0
822,0.407569,0
823,0.407523,0
824,0.407747,0
825,0.407947,0
826,0.406862,0
827,0.40733,0
828,0.407505,0
829,0.407375,0
830,0.406593,0
831,0.407336,0
832,0.407367,0
833,0.407477,0
834,0.407691,0
835,0.408295,0
836,0.406845,0
837,0.407286,0
838,0.406869,0
839,0.406042,0
840,0.406521,0
841,0.407414,0
842,0.407997,0
843,0.407304,0
844,0.407892,0
845,0.40667,0
846,0.406769,0
847,0.407863,0
848,0.408321,0
849,0.40614,0
850,0.40664,0
851,0.407361,0
852,0.407356,0
853,0.406448,0
854,0.406537,0
855,0.406412,0
856,0.40785,0
857,0.407536,0
858,0.406208,0
859,0.408733,0
860,0.406884,0
861,0.406883,0
862,0.406708,0
863,0.407376,0
864,0.406967,0
865,0.406005,0
866,0.40655,0
867,0.406684,0
868,0.407258,0
869,0.408146,0
870,0.407027,0
871,0.407977,0
872,0.407488,0
873,0.407752,0
874,0.407431,0
875,0.407153,0
876,0.40742,0
877,0.407435,0
878,0.407502,0
879,0.407377,0
880,0.406825,0
881,0.406798,0
882,0.407568,0
883,0.408076,0
884,0.407536,0
885,0.407752,0
886,0.407253,0
887,0.407006,0
888,0.40702,0
889,0.407992,0
890,0.406869,0
891,0.406492,0
892,0.407552,0
893,0.407314,0
894,0.407705,0
895,0.406697,0
896,0.407302,0
897,0.407602,0
898,0.406801,0
899,0.406458,0
900,0.407097,0
901,0.406913,0
902,0.408018,0
903,0.406317,0
904,0.406887,0
905,0.407054,0
906,0.407369,0
907,0.406864,0
908,0.40832,0
909,0.407003,0
910,0.406747,0
911,0.407827,0
912,0.406541,0
913,0.407412,0
914,0.406374,0
915,0.407214,0
916,0.408304,0
917,0.407208,0
918,0.406765,0
919,0.406546,0
920,0.407132,0
921,0.406805,0
922,0.407157,0
923,0.407869,0
924,0.407265,0
925,0.406393,0
926,0.406827,0
927,0.406736,0
928,0.407559,0
929,0.406734,0
930,0.406844,0
931,0.40649,0
932,0.407136,0
933,0.406661,0
934,0.406028,0
935,0.407032,0
936,0.406855,0
937,0.408339,0
938,0.408162,0
939,0.406511,0
940,0.406812,0
941,0.405615,0
942,0.407735,0
943,0.407529,0
944,0.407341,0
945,0.407242,0
946,0.407692,0
947,0.406713,0
948,0.405878,0
949,0.406926,0
950,0.406239,0
951,0.408679,0
952,0.407144,0
953,0.407088,0
954,0.407544,0
955,0.406654,0
956,0.407225,0
957,0.406223,0
958,0.407785,0
959,0.406594,0
960,0.407448,0
961,0.406791,0
962,0.408502,0
963,0.407108,0
964,0.408054,0
965,0.407119,0
966,0.406395,0
967,0.4079,0
968,0.407931,0
969,0.407302,0
970,0.407955,0
971,0.407427,0
972,0.406055,0
973,0.406489,0
974,0.40633,0
975,0.405168,0
976,0.406632,0
977,0.407261,0
978,0.406958,0
979,0.40758,0
980,0.407302,0
981,0.407056,0
982,0.408084,0
983,0.407752,0
984,0.406927,0
985,0.407505,0
986,0.407265,0
987,0.407058,0
988,0.406322,0
989,0.407574,0
990,0.406609,0
991,0.406926,0
992,0.407464,0
993,0.405239,0
994,0.407716,0
995,0.407214,0
996,0.40754,0
997,0.406756,0
998,0.4071,0
999,0.407602,0
1000,0.406926,0
1001,0.406367,0
1002,0.406581,0
1003,0.406746,0
1004,0.407654,0
1005,0.40719,0
1006,0.406829,0
1007,0.406938,0
1008,0.407628,0
1009,0.406566,0
1010,0.406819,0
1011,0.406844,0
1012,0.407707,0
1013,0.406743,0
1014,0.407092,0
1015,0.407188,0
1016,0.40496,0
1017,0.407821,0
1018,0.406682,0
1019,0.406677,0
1020,0.406427,0
1021,0.406606,0
1022,0.408136,0
1023,0.406286,0
1024,0.409135,0
1025,0.406893,0
1026,0.406634,0
1027,0.405965,0
1028,0.406148,0
1029,0.408879,0
1030,0.407489,0
1031,0.407203,0
1032,0.406619,0
1033,0.407866,0
1034,0.406711,0
1035,0.407487,0
1036,0.406725,0
1037,0.407316,0
1038,0.407544,0
1039,0.40627,0
1040,0.407597,0
1041,0.407283,0
1042,0.406825,0
1043,0.407419,0
1044,0.406484,0
1045,0.406906,0
1046,0.406696,0
1047,0.406872,0
1048,0.407165,0
1049,0.40817,0
1050,0.408474,0
1051,0.40757,0
1052,0.407767,0
1053,0.407741,0
1054,0.405341,0
1055,0.406719,0
1056,0.406928,0
1057,0.407733,0
1058,0.408449,0
1059,0.40708,0
1060,0.406497,0
1061,0.40812,0
1062,0.406929,0
1063,0.407315,0
1064,0.407252,0
1065,0.407194,0
1066,0.407675,0
1067,0.407647,0
1068,0.406763,0
1069,0.406761,0
1070,0.406622,0
1071,0.406391,0
1072,0.406767,0
1073,0.405947,0
1074,0.406589,0
1075,0.406625,0
1076,0.407546,0
1077,0.407108,0
1078,0.407052,0
1079,0.407875,0
1080,0.406597,0
1081,0.408772,0
1082,0.406324,0
1083,0.40759,0
1084,0.406284,0
1085,0.407313,0
1086,0.407675,0
1087,0.40638,0
1088,0.406287,0
1089,0.407495,0
1090,0.407909,0
1091,0.407718,0
1092,0.406364,0
1093,0.406636,0
1094,0.407029,0
1095,0.407594,0
1096,0.407839,0
1097,0.408363,0
1098,0.407113,0
1099,0.40706,0
1100,0.407715,0
1101,0.406754,0
1102,0.406523,0
1103,0.406852,0
1104,0.407781,0
1105,0.407712,0
1106,0.407339,0
1107,0.406256,0
1108,0.407234,0
1109,0.406947,0
1110,0.407788,0
1111,0.406714,0
1112,0.406636,0
1113,0.408754,0
1114,0.406591,0
1115,0.405916,0
1116,0.40786,0
1117,0.407012,0
1118,0.407528,0
1119,0.407503,0
1120,0.406758,0
1121,0.40867,0
1122,0.407262,0
1123,0.407991,0
1124,0.407284,0
1125,0.406118,0
1126,0.407426,0
1127,0.406719,0
1128,0.407655,0
1129,0.407439,0
1130,0.406392,0
1131,0.406944,0
1132,0.407376,0
1133,0.407188,0
1134,0.408035,0
1135,0.407043,0
1136,0.407995,0
1137,0.406419,0
1138,0.406801,0
1139,0.407096,0
1140,0.407126,0
1141,0.406407,0
1142,0.406977,0
1143,0.407304,0
1144,0.407163,0
1145,0.406542,0
1146,0.407828,0
1147,0.406842,0
1148,0.406715,0
1149,0.407143,0
1150,0.407495,0
1151,0.407685,0
1152,0.407373,0
1153,0.407209,0
1154,0.407819,0
1155,0.407905,0
1156,0.407293,0
1157,0.406752,0
1158,0.406861,0
1159,0.407646,0
1160,0.408418,0
1161,0.407218,0
1162,0.407837,0
1163,0.407374,0
1164,0.405756,0
1165,0.408261,0
1166,0.40659,0
1167,0.406777,0
1168,0.406451,0
1169,0.406991,0
1170,0.407427,0
1171,0.406228,0
1172,0.406204,0
1173,0.406544,0
1174,0.407218,0
1175,0.408469,0
1176,0.407055,0
1177,0.407131,0
1178,0.408118,0
1179,0.40647,0
1180,0.406673,0
1181,0.406776,0
1182,0.407747,0
1183,0.407686,0
1184,0.406779,0
1185,0.407042,0
1186,0.406568,0
1187,0.406655,0
1188,0.407468,0
1189,0.407888,0
1190,0.407473,0
1191,0.406791,0
1192,0.40741,0
1193,0.40759,0
1194,0.406293,0
1195,0.407731,0
1196,0.407176,0
1197,0.406903,0
1198,0.40736,0
1199,0.406434,0
1200,0.407876,0
1201,0.407498,0
1202,0.408536,0
1203,0.407762,0
1204,0.406126,0
1205,0.406921,0
1206,0.407469,0
1207,0.407811,0
1208,0.408486,0
1209,0.40824,0
1210,0.406601,0
1211,0.406426,0
1212,0.407497,0
1213,0.408046,0
1214,0.406664,0
1215,0.406143,0
1216,0.406761,0
1217,0.406964,0
1218,0.406727,0
1219,0.406992,0
1220,0.406153,0
1221,0.408216,0
1222,0.407053,0
1223,0.407496,0
1224,0.406098,0
1225,0.406921,0
1226,0.406124,0
1227,0.407079,0
1228,0.407235,0
1229,0.408189,0
1230,0.408023,0
1231,0.406656,0
1232,0.406049,0
1233,0.407293,0
1234,0.406356,0
1235,0.408584,0
1236,0.407423,0
1237,0.406432,0
1238,0.407788,0
1239,0.407372,0
1240,0.406942,0
1241,0.406375,0
1242,0.407759,0
1243,0.406894,0
1244,0.406255,0
1245,0.40719,0
1246,0.406587,0
1247,0.408097,0
1248,0.407586,0
1249,0.407196,0
1250,0.406378,0
1251,0.406613,0
1252,0.406298,0
1253,0.4064,0
1254,0.406549,0
1255,0.407698,0
1256,0.407336,0
1257,0.406538,0
1258,0.407397,0
1259,0.407694,0
1260,0.407252,0
1261,0.406845,0
1262,0.407335,0
1263,0.407388,0
1264,0.407736,0
1265,0.408026,0
1266,0.40654,0
1267,0.408188,0
1268,0.407285,0
1269,0.407418,0
1270,0.407416,0
1271,0.407243,0
1272,0.408477,0
1273,0.408167,0
1274,0.40611,0
1275,0.406658,0
1276,0.408415,0
1277,0.406376,0
1278,0.407885,0
1279,0.406023,0
1280,0.406902,0
1281,0.408216,0
1282,0.407326,0
1283,0.408088,0
1284,0.40768,0
1285,0.405905,0
1286,0.407197,0
1287,0.406802,0
1288,0.406967,0
1289,0.406784,0
1290,0.407432,0
1291,0.407048,0
1292,0.407275,0
1293,0.406695,0
1294,0.407839,0
1295,0.408442,0
1296,0.407086,0
1297,0.407159,0
1298,0.407817,0
1299,0.406985,0
1300,0.407664,0
1301,0.407296,0
1302,0.406906,0
1303,0.406153,0
1304,0.407546,0
1305,0.406855,0
1306,0.406497,0
1307,0.406615,0
1308,0.406799,0
1309,0.40819,0
1310,0.407586,0
1311,0.40859,0
1312,0.407027,0
1313,0.407828,0
1314,0.407178,0
1315,0.407356,0
1316,0.407327,0
1317,0.408153,0
1318,0.40653,0
1319,0.407626,0
1320,0.408439,0
1321,0.407169,0
1322,0.407213,0
1323,0.407193,0
1324,0.406935,0
1325,0.407202,0
1326,0.407432,0
1327,0.407231,0
1328,0.407438,0
1329,0.406143,0
1330,0.406407,0
1331,0.407926,0
1332,0.406358,0
1333,0.406689,0
1334,0.406413,0
1335,0.406981,0
1336,0.405824,0
1337,0.406629,0
1338,0.406636,0
1339,0.408334,0
1340,0.407058,0
1341,0.405689,0
1342,0.407381,0
1343,0.405843,0
1344,0.406319,0
1345,0.406499,0
1346,0.406671,0
1347,0.406213,0
1348,0.406811,0
1349,0.40768,0
1350,0.40653,0
1351,0.408285,0
1352,0.406573,0
1353,0.406866,0
1354,0.406685,0
1355,0.406822,0
1356,0.406639,0
1357,0.406681,0
1358,0.406491,0
1359,0.407372,0
1360,0.406411,0
1361,0.406924,0
1362,0.40763,0
1363,0.40689,0
1364,0.407599,0
1365,0.408282,0
1366,0.40699,0
1367,0.4067,0
1368,0.406079,0
1369,0.406801,0
1370,0.407838,0
1371,0.40616,0
1372,0.408064,0
1373,0.406726,0
1374,0.406337,0
1375,0.407984,0
1376,0.407197,0
1377,0.407511,0
1378,0.406658,0
1379,0.407385,0
1380,0.407624,0
1381,0.406405,0
1382,0.407587,0
1383,0.407221,0
1384,0.406885,0
1385,0.407439,0
1386,0.407659,0
1387,0.407002,0
1388,0.406245,0
1389,0.407347,0
1390,0.407582,0
1391,0.407628,0
1392,0.406757,0
1393,0.406417,0
1394,0.407631,0
1395,0.407053,0
1396,0.406646,0
1397,0.407079,0
1398,0.408357,0
1399,0.407546,0
1400,0.407678,0
1401,0.406431,0
1402,0.407822,0
1403,0.407446,0
1404,0.408222,0
1405,0.40789,0
1406,0.407012,0
1407,0.40701,0
1408,0.407703,0
1409,0.406428,0
1410,0.407071,0
1411,0.40759,0
1412,0.40628,0
1413,0.407508,0
1414,0.40822,0
1415,0.406959,0
1416,0.407937,0
1417,0.40719,0
1418,0.407179,0
1419,0.407157,0
1420,0.407442,0
1421,0.407211,0
1422,0.406281,0
1423,0.406887,0
1424,0.406891,0
1425,0.407302,0
1426,0.406654,0
1427,0.406233,0
1428,0.406551,0
1429,0.406978,0
1430,0.406919,0
1431,0.406455,0
1432,0.407707,0
1433,0.407491,0
1434,0.407152,0
1435,0.407765,0
1436,0.406541,0
1437,0.406886,0
1438,0.407143,0
1439,0.407817,0
1440,0.40729,0
1441,0.407963,0
1442,0.40693,0
1443,0.406368,0
1444,0.406353,0
1445,0.406775,0
1446,0.407668,0
1447,0.406468,0
1448,0.406734,0
1449,0.407185,0
1450,0.407879,0
1451,0.407467,0
1452,0.406876,0
1453,0.40755,0
1454,0.406603,0
1455,0.406227,0
1456,0.407066,0
1457,0.407867,0
1458,0.406149,0
1459,0.406422,0
1460,0.406777,0
1461,0.407356,0
1462,0.406999,0
1463,0.406758,0
1464,0.406826,0
1465,0.407896,0
1466,0.407167,0
1467,0.406713,0
1468,0.405991,0
1469,0.406675,0
1470,0.407843,0
1471,0.408063,0
1472,0.406957,0
1473,0.40725,0
1474,0.407507,0
1475,0.407046,0
1476,0.407597,0
1477,0.407615,0
1478,0.407009,0
1479,0.407614,0
1480,0.40845,0
1481,0.406935,0
1482,0.405611,0
1483,0.40688,0
1484,0.406573,0
1485,0.407509,0
1486,0.406492,0
1487,0.40779,0
1488,0.407777,0
1489,0.407284,0
1490,0.407883,0
1491,0.406629,0
1492,0.408044,0
1493,0.40774,0
1494,0.406126,0
1495,0.407624,0
1496,0.408116,0
